MA_diff1,MA_diff2,MACD,MACD_RATIO,MACD_TSRANK,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
-1.6666666669999999,1.6666666669999999,0.849926685,1.1397155959999998,0.4,0.0,3.560287629,-3.560287629,-3.16227766,0.500325098,0,-1,-1
-2.0,2.0,0.8633516809999999,1.078946903,0.333333333,0.0,3.3094703360000004,-3.3094703360000004,0.0,1.0,-1,-1,-1
-2.333333333,2.333333333,0.864031074,1.036360408,0.333333333,0.0,3.067823993,-3.067823993,0.0,1.0,-1,-1,-1
-2.666666667,2.666666667,0.8547168540000001,1.004968668,0.333333333,0.0,2.804077908,-2.804077908,0.0,1.0,-1,-1,-1
-2.666666667,2.666666667,0.837679026,0.980956486,0.333333333,0.0,2.451872581,-2.451872581,0.0,1.0,-1,-1,-1
-3.0,2.5,0.8147840999999999,0.962064032,0.333333333,0.0,1.82540446,-1.82540446,0.0,1.0,-1,-1,-1
-3.0,2.0,0.787561191,0.9468674220000001,0.333333333,0.0,0.0,0.0,0.0,1.0,-1,-1,-1
-3.0,1.0,0.757257645,0.93442481,0.26666666699999997,0.0,0.0,0.0,0.0,1.0,-1,-1,-1
0.166666667,-1.6666666669999999,0.49183229700000003,0.6876232409999999,0.133333333,-0.5,2.514165486,-2.014165486,-3.16227766,0.66695558,-1,0,-1
3.666666667,-3.666666667,-0.046702445999999995,-0.10467134199999999,0.066666667,-1.25,5.618930837000001,-4.368930837,-1.6577247290000001,0.500243836,0,1,-1
4.333333333,-4.333333333,-0.320651574,-1.3905102480000002,0.066666667,-1.25,4.909412048,-3.659412048,-1.000564416,0.0,1,1,-1
5.0,-5.0,-0.5316299320000001,25.67861409,1.0,-0.75,4.3055398469999995,-3.555539847,-0.47251413700000006,0.0,1,1,-1
5.666666667,-4.666666667,-0.6908679059999999,2.685659914,0.933333333,-0.5,3.87481101,-3.37481101,-6.16791e-17,0.0,1,1,-1
6.0,-5.0,-0.807753864,1.684501035,0.8666666670000001,0.0,3.563964388,-3.563964388,0.47251413700000006,0.0,1,1,-1
6.333333333,-4.333333333,-0.89012601,1.373215005,0.8,0.0,3.330457824,-3.330457824,1.000564416,0.0,1,1,-1
2.5,0.5,-0.357669809,0.518051068,0.26666666699999997,1.0,2.511930315,-3.511930315,1.778781184,0.500284464,0,0,-1
-2.5,2.5,0.503125931,-2.0728721930000003,0.066666667,1.5,3.463897973,-4.963897973,1.178511302,0.600169087,-1,0,-1
-2.833333333,2.833333333,0.96937515,14.54256373,0.933333333,2.5,4.48476008,-6.98476008,0.686982378,0.600169087,-1,0,-1
-3.166666667,3.166666667,1.323623112,2.8292718760000004,0.8666666670000001,1.5,4.909334122,-6.409334122000001,0.22345052899999998,0.600169087,-1,-1,-1
-3.5,2.5,1.586083788,1.85164174,0.7333333329999999,1.0,4.705094171,-5.705094171,-0.22345052899999998,0.600169087,-1,-1,-1
-3.833333333,1.8333333330000001,1.773640342,1.440614071,0.6,0.0,4.3402066480000006,-4.3402066480000006,-0.686982378,0.600169087,-1,-1,-1
-4.166666667,1.166666667,1.900373935,1.258009863,0.46666666700000003,0.0,3.9775713180000003,-3.9775713180000003,-1.178511302,0.600169087,-1,-1,-1
0.166666667,0.333333333,1.61743407,0.9132326709999999,0.4,-1.0,3.220745018,-2.220745018,-1.0350983390000001,0.545766006,0,0,-1
