MA_diff1,MA_diff2,MACD,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
-16.16666667,3.166666667,4.898614132,7.5,3.873596145,-11.37359615,0.631813372,0.535365258,0,-1,-1
-16.66666667,21.16666667,-1.060324794,-7,2.627378369,4.372621631,0.247066196,0.437883664,0,0,-1
-14.5,17.5,8.965350132,-8,2.512188573,5.487811427,0.328655665,0.681455991,-1,-1,-1
7.166666667,1.833333333,-17.05111564,-5.5,3.998556705,1.501443295,-0.251594541,0.25958544,1,0,-1
-55.16666667,20.16666667,-29.42272539,-6,-0.588544873,6.588544873,-0.343282244,0.611327668,-1,-1,-1
78,-83.5,118.3520817,8,-1.366735029,-6.633264971,-0.142201982,0.68502613,-1,1,-1
22.5,-5.5,-2.910868398,-12,4.711928913,7.288071087,-0.776275646,0.42235474,0,0,-1
22.16666667,-9.166666667,-7.942833635,-4,2.562554124,1.437445876,-0.38568887,0.372872428,1,1,-1
39.33333333,-9.833333333,15.37413573,3.75,2.473214401,-6.223214401,0.421093112,0.625734456,-1,1,-1
22,-21,5.36375615,-0.5,3.245790114,-2.745790114,-0.057483973,0.597694399,0,1,-1
-4,6.5,3.075182379,-3.75,2.595452048,1.154547952,-0.778861157,0.500346527,0,0,-1
23.33333333,-12.33333333,-4.061357879,-3,3.333673251,-0.333673251,-2.063452491,0.322619185,1,1,-1
-33,6,9.213646959,2,4.083763982,-6.083763982,0.349106466,0.53619404,0,-1,-1
-19.5,6.5,-3.925238611,11.75,1.270242413,-13.02024241,0.28200291,0.437603065,0,-1,-1
5.666666667,-5.666666667,2.340048968,3.25,3.537980712,-6.787980712,-0.387510539,0.507670952,0,0,-1
13.66666667,6.833333333,-4.813380243,4,1.857839989,-5.857839989,0.067863486,0.700680005,-1,0,-1
34.83333333,-28.33333333,31.18435797,-0.25,7.067839245,-6.817839245,-0.808387226,0.602224237,-1,0,-1
-81.16666667,189.1666667,28.36712683,34.75,6.064045384,-40.81404538,1.290635499,0.771913929,-1,-1,-1
49.5,-20,-14.62310129,-14.75,0.681621042,14.06837896,-1.040064765,0.425425326,0,1,-1
55.16666667,-41.66666667,7.709209078,2.25,2.518654455,-4.768654455,0.051315073,0.580572611,0,1,-1
-2.166666667,15.16666667,30.0917789,-9.25,5.061432772,4.188567228,-0.604753187,0.63578146,-1,0,-1
26.66666667,-14.66666667,-12.03171886,-10,4.269162923,5.730837077,-0.690931553,0.305401229,1,1,-1
-30.33333333,27.33333333,5.690906207,-3,5.934973799,-2.934973799,-0.331456304,0.50036457,0,-1,-1
-45.66666667,15.66666667,-1.232954363,2.75,2.447593213,-5.197593213,0.238174479,0.417991475,0,0,-1
-16.5,13.5,7.309910026,-3.5,6.921840387,-3.421840387,-0.146955571,0.513850701,0,-1,-1
13.83333333,-14.33333333,12.81164615,21.5,8.327741382,-29.82774138,1.113030528,0.529836773,0,0,-1
-16.83333333,10.83333333,34.2273882,11.75,4.476572453,-16.22657245,0.408682531,0.722158495,-1,0,-1
28.33333333,-10.83333333,-12.39842985,-7.5,2.845293656,4.654706344,-0.490972186,0.358080761,1,1,-1
28.66666667,-26.16666667,-6.774479369,0.75,2.966532819,-3.716532819,-0.037550062,0.417177485,0,1,-1
37.16666667,-39.16666667,-21.83052123,-3.25,2.019934561,1.230065439,0.906877669,0.402230494,0,1,-1
39.66666667,-25.66666667,-2.093921469,-6.75,1.795258296,4.954741704,0.394880666,0.268424428,1,1,-1
-15.5,9,-2.965118005,-0.5,1.62412065,-1.12412065,0.475265414,0.526778814,0,0,-1
15.66666667,-17.16666667,-21.89537414,-7,3.323554762,3.676445238,0.546601739,0.334445769,1,1,-1
0,-9.5,-24.1514877,-8.25,5.105811426,3.144188574,-0.184115532,0.363039797,1,0,-1
-35.83333333,11.33333333,1.571370787,-14.75,4.08998982,10.66001018,-0.794074859,0.480639433,0,0,-1
36.5,-39,8.886689618,3.25,2.481724802,-5.731724802,0.568147346,0.671538552,-1,1,-1
93.83333333,-103.3333333,31.71737554,-1.5,1.167899469,0.332100531,0.1848885,0.591691636,0,1,-1
-18.33333333,35.33333333,-13.7953857,-3,0.931620871,2.068379129,0.334794711,0.54801946,0,0,-1
-63.16666667,43.16666667,-5.760992468,-2.25,2.483051198,-0.233051198,-0.474887265,0.408459366,0,-1,-1
-24.16666667,28.66666667,8.732379775,0,4.426795734,-4.426795734,0.307426556,0.4962181,0,-1,-1
20.83333333,-12.33333333,2.611505755,0.75,1.802125703,-2.552125703,0.566158855,0.583576547,0,1,-1
-25.66666667,-3.333333333,-20.68378593,7,4.27794799,-11.27794799,0.137487981,0.476527367,0,0,-1
38.5,-14.5,3.401277313,-1.5,1.52011015,-0.02011015,0.522047501,0.353156023,1,1,-1
-17.16666667,8.166666667,0.673166938,-4,8.179994005,-4.179994005,-0.954330278,0.529877801,0,0,-1
-1.166666667,6.166666667,0.478354966,-2.5,2.140458978,0.359541022,-1.024451208,0.529773868,0,0,-1
33.66666667,-24.16666667,2.254680917,3.25,5.755517044,-9.005517044,0.662283104,0.520357948,0,1,-1
4.833333333,-9.833333333,-5.208939203,-9.5,5.095492489,4.404507511,-0.717884977,0.430445825,0,0,-1
48.16666667,-25.66666667,25.25814965,-4.25,2.985747239,1.264252761,0.663132607,0.622162678,-1,1,-1
54.16666667,1.833333333,28.01250139,37.25,7.656355228,-44.90635523,1.243332202,0.701711846,-1,0,-1
-11.5,-5.5,-2.446193639,-6,3.76067481,2.23932519,-0.20930387,0.512101686,0,0,-1
32,-28,22.11546894,-7.25,1.713389671,5.536610329,-0.199745411,0.647276611,-1,1,-1
-4,9,32.44448491,-1.25,4.067456936,-2.817456936,-2.506007364,0.667988908,-1,0,-1
52.83333333,-12.83333333,7.447068284,1,3.257069072,-4.257069072,-0.898090828,0.471826815,0,1,-1
35.83333333,-17.33333333,8.402471392,-13,2.333562657,10.66643734,0.710567477,0.53540623,0,1,-1
-11.5,9.5,5.676072481,-4.25,-0.344630013,4.594630013,0.475767169,0.395770636,1,-1,-1
-11.66666667,7.166666667,23.53979081,36.75,8.244853904,-44.9948539,1.674809785,0.746150224,-1,0,-1
-10.66666667,10.16666667,-9.304448448,6.5,1.162435222,-7.662435222,1.173076205,0.347624609,1,-1,-1
-28.5,11,-10.56839108,-5.75,2.134975872,3.615024128,-0.007591587,0.364348926,1,0,-1
-29.33333333,3.333333333,6.142823694,-1.5,1.435081592,0.064918408,0.518287633,0.565232391,0,-1,-1
39.33333333,-24.83333333,11.76580103,-5,3.901474936,1.098525064,0.343189065,0.560445223,0,1,-1
-46.66666667,53.66666667,-4.198150531,-9.25,5.011818839,4.238181161,-0.490841856,0.492149286,0,0,-1
-9.333333333,13.83333333,-6.670525082,-1.75,2.309284856,-0.559284856,0.055162886,0.424582433,0,0,-1
-27,32,26.81558776,28,1.868840139,-29.86884014,1.219071096,0.661312246,-1,-1,-1
-46.16666667,15.16666667,22.0798636,3,5.917114636,-8.917114636,-0.273969269,0.508668983,0,-1,-1
80.33333333,-65.33333333,12.40868759,0.25,4.039574836,-4.289574836,-0.289739697,0.578765127,0,1,-1
-16.16666667,18.16666667,30.61261145,12.25,5.227090358,-17.47709036,0.670196979,0.66626542,-1,0,-1
-24.16666667,8.666666667,25.05440476,1.75,0.251962845,-2.001962845,0.476182118,0.547206697,0,-1,-1
-17.33333333,4.333333333,10.82563336,-13.5,3.318735052,10.18126495,0.119631176,0.53355579,0,0,-1
12.5,-11,-16.39258188,3.5,2.060983906,-5.560983906,0.659826,0.413755021,0,0,-1
-8.166666667,13.16666667,3.373192603,4,4.099117466,-8.099117466,-0.003160858,0.532751911,0,0,-1
-45.83333333,27.83333333,6.574003561,2.75,3.039950154,-5.789950154,-0.511031924,0.490678687,0,-1,-1
-2.5,-7,-9.628583112,-7,4.743575231,2.256424769,-1.140456729,0.416914691,0,0,-1
-36.33333333,-14.66666667,63.93640389,-14.5,4.731107291,9.768892709,-0.250325487,0.666216615,-1,-1,-1
50,21,23.82500429,18.5,4.172702521,-22.67270252,0.350304797,0.645383331,-1,0,-1
-8.833333333,14.33333333,78.91709099,13.75,0.437537494,-14.18753749,0.423243509,0.35692061,1,0,-1
-11.66666667,25.66666667,164.6129918,-2.75,3.073219513,-0.323219513,0.393038227,0.747316621,-1,0,-1
321.1666667,-318.1666667,-0.340878042,-2.5,2.96553323,-0.46553323,-0.585121254,0.470527197,0,1,-1
29.66666667,-59.66666667,-6.723500862,4.5,2.873496019,-7.373496019,-1.29691651,0.478786219,0,0,-1
-9,10.5,-2.288443797,-5.25,1.041709854,4.208290146,-0.076727741,0.339839513,1,0,-1
-47.66666667,33.16666667,10.00839471,-6.5,1.869528163,4.630471837,0.057949885,0.702640203,-1,-1,-1
-64.5,32.5,63.88966126,33.75,6.020954501,-39.7709545,-0.074758883,0.664954855,-1,-1,-1
14,-4.5,-18.96409667,-5,3.679534134,1.320465866,2.170338263,0.368640655,1,0,-1
28.83333333,-14.83333333,-6.607715396,3.75,1.938762576,-5.688762576,0.601781076,0.550434536,0,1,-1
20.66666667,-13.16666667,3.120909577,-5.75,3.562344212,2.187655788,-1.04577139,0.571997249,0,1,-1
22,-20.5,25.41982731,-9.5,0.213272173,9.286727827,0.37804741,0.357960121,1,1,-1
50.16666667,-50.16666667,5.180696202,6,1.610423452,-7.610423452,0.581714782,0.490570786,0,1,-1
-29.16666667,0.166666667,19.92198681,0.5,0.151096238,-0.651096238,-0.391477203,0.559108267,0,-1,-1
4.666666667,3.333333333,41.95024741,-8.75,4.368980062,4.381019938,0.137072542,0.756294294,-1,0,-1
-20.33333333,15.83333333,1.374864322,5.5,1.767829974,-7.267829974,0.410549647,0.394911805,1,-1,-1
-8.666666667,9.666666667,39.85607458,1,3.68200155,-4.68200155,-1.112474163,0.730501755,-1,0,-1
-8.833333333,1.333333333,10.1189777,2.5,3.052875824,-5.552875824,0.850753247,0.484868515,0,-1,-1
-2.166666667,-6.333333333,3.466131976,-0.5,2.506691762,-2.006691762,9.64E-18,0.5961923,0,0,-1
-175.6666667,98.16666667,160.3288379,1.5,0.256814483,-1.756814483,0.848736254,0.618320426,-1,-1,-1
3.333333333,3.666666667,13.47499038,4.75,0.440122524,-5.190122524,0.166415537,0.513154112,0,0,-1
-19.5,0.5,20.5829034,-9,3.423553199,5.576446801,-0.852845874,0.616590652,-1,0,-1
11.16666667,-1.166666667,-15.04374878,-5.75,1.800671397,3.949328603,1.134286834,0.335522836,1,1,-1
91.83333333,-82.83333333,5.853255598,5,2.304919735,-7.304919735,-0.091367619,0.529953956,0,1,-1
6.833333333,-7.833333333,-13.23051628,-19.5,4.90542962,14.59457038,-1.163540968,0.285760228,1,0,-1
5.666666667,3.833333333,-11.82652772,1.5,0.69651035,-2.19651035,-0.366073477,0.36320381,1,1,-1
30,-35,-77.4935907,-9.5,3.871216361,5.628783639,0.259917498,0.240244072,1,1,-1
-12.33333333,5.333333333,13.39651198,8.25,3.607467361,-11.85746736,0.204718017,0.667269504,-1,-1,-1
-163.8333333,142.8333333,-9.3482089,-5.25,3.570229837,1.679770163,0.250727846,0.39062102,1,-1,-1
35.16666667,-11.16666667,6.466976516,6.5,5.781789087,-12.28178909,1.23446734,0.700434169,-1,0,-1
70.66666667,-2.166666667,-1.620637253,5,1.430592215,-6.430592215,-0.681890112,0.544670131,0,1,-1
8.166666667,-2.666666667,-2.329264695,-6,0.368111277,5.631888723,-0.903650846,0.50869383,0,1,-1
54.66666667,-20.16666667,-2.91891978,9.5,1.782228049,-11.28222805,-0.444996211,0.521183506,0,0,-1
7.166666667,-6.666666667,10.09140581,-2.5,-2.983360979,5.483360979,0.012609439,0.446835156,0,1,-1
9.5,0.5,5.226980245,2.5,1.052469862,-3.552469862,2.561078842,0.578397563,0,1,-1
-16.5,20,5.541214482,-5.75,7.408142202,-1.658142202,0,0.476681278,0,0,-1
-35.16666667,14.16666667,5.62615571,-4,2.110442154,1.889557846,0.894780481,0.535430605,0,0,-1
59,-48.5,12.87873777,-1.5,-2.954459881,4.454459881,-0.117917365,0.471550614,0,1,-1
16.66666667,-13.66666667,3.218514341,-0.75,0.993123183,-0.243123183,-0.123381181,0.418948867,0,1,-1
-95.83333333,74.83333333,-14.36081459,0.75,3.328580078,-4.078580078,-1.530511908,0.38914995,1,-1,-1
6,1.5,6.606278046,-8,3.936070689,4.063929311,-0.037494923,0.533789386,0,1,-1
51.5,-32,-12.74864545,2,4.02398185,-6.02398185,-1.418201024,0.387803058,1,1,-1
-8.666666667,-0.333333333,-0.45468251,-1.25,2.116337624,-0.866337624,-0.325749698,0.432191974,0,0,-1
-30.83333333,15.83333333,25.56527879,18.5,2.939458383,-21.43945838,0.550932274,0.679763117,-1,0,-1
-12,-2.5,30.67906536,23,6.645880202,-29.6458802,0.909660154,0.79196619,-1,0,-1
0.333333333,27.66666667,-62.70242586,-20,-0.236493333,20.23649333,-0.212129476,0.596875149,0,0,-1
20.66666667,-8.666666667,-25.2399598,-16,6.45132616,9.54867384,-0.631217305,0.270341552,1,0,-1
-71.5,11.5,-39.8002693,-9.25,-0.021594924,9.271594924,0.16301132,0.425976313,0,-1,-1
-10.33333333,32.83333333,-1.173462541,6.75,2.914372336,-9.664372336,-0.42606214,0.42958267,0,0,-1
38.83333333,-10.83333333,-20.55350246,4.25,1.184819765,-5.434819765,-0.971082091,0.402623722,0,1,-1
31.16666667,-7.666666667,7.859775486,-3.5,2.25529297,1.24470703,0.140070415,0.602777189,-1,1,-1
62.83333333,-31.83333333,-0.388348347,-2,0.360962821,1.639037179,-0.829161284,0.591579324,0,1,-1
31.16666667,-23.66666667,-5.296104021,-6,4.930957198,1.069042802,-1.200236861,0.390461345,1,1,-1
-34.33333333,-4.666666667,-29.66481236,-3.75,5.042694402,-1.292694402,0.098938947,0.238919176,1,0,-1
37.16666667,-12.66666667,8.002113767,-4.75,3.980564776,0.769435224,-1.593896635,0.387027404,1,1,-1
7,-15,13.12194013,-6,2.686690531,3.313309469,-1.302659533,0.733920851,-1,0,-1
5,-1,2.692992056,-5.25,2.593859207,2.656140793,-1.646928884,0.424017906,0,0,-1
-5,-1,4.731869932,-3,2.122397045,0.877602955,-1.218889912,0.464713778,0,0,-1
29.33333333,-6.333333333,31.6787972,2.75,4.273116191,-7.023116191,-0.155391357,0.69746896,-1,0,-1
10.5,-22,32.66245046,14.5,5.953865148,-20.45386515,0.012614634,0.795728952,-1,0,-1
-11.66666667,8.166666667,13.35911062,2.25,6.84575707,-9.09575707,1.114087027,0.576471599,0,-1,-1
8.833333333,-4.333333333,1.383687929,-6,2.766979905,3.233020095,-0.779422591,0.340025049,1,0,-1
10.33333333,-7.333333333,-0.897384251,-0.25,2.400784228,-2.150784228,0.282169549,0.449340043,0,1,-1
48.83333333,-30.33333333,17.40502973,0.75,1.375449326,-2.125449326,1.034193643,0.569934135,0,1,-1
-47.66666667,46.16666667,-8.861139208,-3.5,2.799681971,0.700318029,0.504492424,0.416550976,0,-1,-1
16.66666667,-16.16666667,-3.939242761,-0.25,2.017018311,-1.767018311,-0.238269757,0.404795465,0,1,-1
17.16666667,-9.666666667,0.060378517,-2.5,3.046950147,-0.546950147,0.870072797,0.556152088,0,1,-1
-3.166666667,-7.333333333,-10.09036996,-5.75,4.550770841,1.199229159,-0.626748182,0.402981353,0,0,-1
13.83333333,-26.83333333,-13.77043456,-7.5,6.928101152,0.571898848,-0.233819356,0.303091206,1,0,-1
-5.333333333,-3.166666667,-1.360486147,-5.5,5.505716272,-0.005716272,-0.49542718,0.444838479,0,0,-1
15,-32.5,-19.82817855,-6.5,4.790386525,1.709613475,-0.024776088,0.203796402,1,0,-1
16.66666667,-2.666666667,-6.064007009,4.75,-0.29071356,-4.45928644,-0.246202346,0.59541507,0,1,-1
6,-10,-10.97251632,1,2.517985455,-3.517985455,-0.076262847,0.501210377,0,0,-1
-3,1,3.897018079,-2.5,3.425797423,-0.925797423,0,0.543956079,0,0,-1
-12.83333333,2.333333333,0.822891664,-2.5,0.398960444,2.101039556,-0.679767461,0.544501891,0,0,-1
-50.33333333,32.33333333,-5.407804882,-4.25,1.59714969,2.65285031,0,0.447368406,0,-1,-1
-5.5,11.5,11.6189343,2.5,2.843413385,-5.343413385,0.180587258,0.594676505,0,0,-1
-3.5,1.5,5.053537338,-3,3.110212064,-0.110212064,0.534982903,0.600485023,-1,0,-1
-2.666666667,4.666666667,2.945648658,2.5,5.131073836,-7.631073836,-0.312413616,0.57731025,0,0,-1
-6,-3,-14.08189695,-2.5,5.144527171,-2.644527171,0.083243747,0.382890273,1,0,-1
23.33333333,-18.33333333,2.961425804,1,4.198807533,-5.198807533,0.088450768,0.425542669,0,1,-1
14.83333333,-17.33333333,3.209071973,2.25,5.209960428,-7.459960428,0.165278665,0.571707893,0,0,-1
53.33333333,-40.33333333,17.18397669,7.5,0.049108549,-7.549108549,0.45972825,0.57522017,0,1,-1
-13,3,5.898061326,1,3.37014947,-4.37014947,-0.014424444,0.648927583,-1,-1,-1
35,-19.5,-2.093245239,-4.5,-0.16298657,4.66298657,-1.15099441,0.667776581,-1,1,-1
54.66666667,-27.66666667,18.3711807,2,-1.745535922,-0.254464078,-0.390029539,0.541807472,0,1,-1
22.5,-18.5,-17.50814725,-9.5,-3.578575686,13.07857569,-1.328894322,0.285528708,1,1,-1
45.5,-27,-5.344763638,-6.25,2.160894672,4.089105328,-1.088478422,0.423480044,0,1,-1
39,-23,-31.5287866,0.25,1.016629197,-1.266629197,-0.987217607,0.417856374,0,1,-1
-8,13.5,-6.914062556,-5,3.41397284,1.58602716,-0.088831498,0.42408615,0,0,-1
-13,5,2.159897195,-1,4.407421955,-3.407421955,0.246321628,0.448774503,0,0,-1
-24,21,-6.737623958,1.25,4.195504109,-5.445504109,0.665119099,0.355496545,1,-1,-1
-23,11,0.727739986,-2.25,2.012825984,0.237174016,0.206363073,0.46419063,0,0,-1
20.5,-13.5,-1.189761368,-1.5,3.353633253,-1.853633253,-0.834967899,0.489651628,0,0,-1
-46.16666667,49.16666667,5.700615354,-39.5,4.245417848,35.25458215,0.250374934,0.481882876,0,0,-1
12.16666667,-0.166666667,4.44250929,2.5,3.589914624,-6.089914624,0.159748298,0.492449342,0,1,-1
13.16666667,-14.16666667,-2.83777082,2.5,4.024670128,-6.524670128,0.092700688,0.467039913,0,0,-1
28.5,-29,-34.08989584,5.75,1.281311602,-7.031311602,-0.896846575,0.430338437,0,0,-1
7.5,-12.5,11.86256343,1.75,4.860470673,-6.610470673,0.336254596,0.694803849,-1,0,-1
-15.83333333,10.33333333,-0.979770849,1.5,1.715544048,-3.215544048,0.212317894,0.400468128,0,-1,-1
3.166666667,-6.666666667,18.52621859,-2.5,2.403425243,0.096574757,1.504225363,0.628049791,-1,0,-1
9.166666667,-5.666666667,0.020907426,-2.5,3.290679416,-0.790679416,1.027104975,0.544683107,0,0,-1
102.8333333,-105.8333333,0.011304105,-8.25,4.045137303,4.204862697,1.390466486,0.471311709,0,1,-1
-22,20,-5.659328683,3.5,1.336282811,-4.836282811,0.089007617,0.412479265,0,-1,-1
25.16666667,-12.66666667,1.062220945,-3.25,0.992756626,2.257243374,0.650037065,0.452750473,0,1,-1
-13.16666667,-6.333333333,-3.115703908,4.75,3.565292007,-8.315292007,0.144511226,0.385132771,1,-1,-1
11.16666667,-4.666666667,-2.342849193,2,0.886132028,-2.886132028,0.849873917,0.373098716,1,1,-1
-7.833333333,4.333333333,6.018481188,-2.5,2.975285711,-0.475285711,-0.325802949,0.550871346,0,0,-1
-2.5,7,8.854770787,-2,3.440069732,-1.440069732,-0.741768834,0.565593257,0,0,-1
11.16666667,-8.666666667,1.122568006,1,3.140934265,-4.140934265,-0.240537915,0.478696953,0,1,-1
13.66666667,-8.166666667,-2.314517761,0,2.201342717,-2.201342717,-0.151860726,0.400289757,0,1,-1
2.333333333,-20.33333333,12.22596952,9,4.870128447,-13.87012845,0.685525037,0.703872882,-1,0,-1
-45.33333333,-17.66666667,-0.061654703,-4.75,2.351626362,2.398373638,0.310095363,0.455987716,0,-1,-1
-19.16666667,10.16666667,7.427933191,5,3.512944111,-8.512944111,-0.398926919,0.500575947,0,-1,-1
17,-12,-8.00576154,-8.5,1.710687734,6.789312266,-0.539158512,0.410019364,0,1,-1
-16.5,16,-15.01219074,-1.5,0.124008402,1.375991598,0.395566896,0.377764181,1,0,-1
2,4,13.27481574,-1.75,5.486192313,-3.736192313,-0.025101419,0.629475611,-1,0,-1
-51,35.5,-3.233340902,-5,3.136716058,1.863283942,-0.775305479,0.382507396,1,-1,-1
-13.66666667,6.166666667,8.665046742,-8,5.128682195,2.871317805,-1.202526095,0.506479837,0,0,-1
18.16666667,-5.166666667,-6.767604486,-3.25,2.044192512,1.205807488,0.111708705,0.470123952,0,1,-1
-8.666666667,1.166666667,3.691716217,-1,2.27734184,-1.27734184,-0.333100382,0.556206781,0,0,-1
-3.333333333,8.333333333,5.91379916,-3.75,3.127272228,0.622727772,-0.313225901,0.500510765,0,0,-1
73,-28,7.944250048,3.25,4.554014402,-7.804014402,0.707931528,0.550318303,0,0,-1
12.16666667,-4.666666667,-0.671390802,-3.75,3.136636794,0.613363206,-0.569052633,0.427259196,0,1,-1
-21.33333333,7.333333333,12.66386184,0.75,5.093552945,-5.843552945,0.355106833,0.623234812,-1,-1,-1
-52,43,-1.771766112,-1.5,3.782737582,-2.282737582,-0.043648567,0.447674548,0,-1,-1
-6,-1.5,7.128824929,-0.5,5.372506782,-4.872506782,0.127279221,0.500596588,0,0,-1
-23.33333333,7.833333333,11.1144418,-4.25,4.436415161,-0.186415161,-0.338931311,0.543863871,0,-1,-1
0.666666667,5.333333333,6.991943861,1.75,3.970595926,-5.720595926,-0.671385671,0.585414576,0,0,-1
122.8333333,-61.33333333,93.05183719,2.5,-0.615937969,-1.884062031,0.177454644,0.504110884,0,1,-1
-5.333333333,-2.166666667,-1.133707583,-4.75,4.492978611,0.257021389,0.408081923,0.418574369,0,0,-1
-21.16666667,3.666666667,4.114799825,5,3.570209669,-8.570209669,-0.260327572,0.519691539,0,-1,-1
4,-3,-4.360973679,4,3.142269684,-7.142269684,-0.73533304,0.493385882,0,0,-1
-0.333333333,-2.166666667,-24.7600233,8,7.294648878,-15.29464888,-0.203025399,0.377652478,1,0,-1
-0.833333333,4.833333333,-0.713099176,1,2.552867794,-3.552867794,0.813291552,0.475502432,0,0,-1
-8.166666667,0.666666667,1.398191753,-1.25,1.699191703,-0.449191703,0.474064918,0.600709617,-1,-1,-1
43,-20,-5.346701808,-17.75,1.789010743,15.96098926,-0.343504352,0.325799383,1,1,-1
-32.5,12,12.80636871,1.5,4.494765608,-5.994765608,-0.605245722,0.619841749,-1,-1,-1
9.833333333,-1.833333333,3.45376025,-6.5,3.650258568,2.849741432,-0.165580646,0.54598726,0,1,-1
-26.83333333,11.83333333,11.54965304,3.25,5.731131576,-8.981131576,-0.848717192,0.607641408,-1,-1,-1
-6,5,-25.81894532,0.5,4.747370902,-5.247370902,-0.048666854,0.201100497,1,0,-1
28.83333333,-33.83333333,-6.31815528,-1.5,6.244612692,-4.744612692,-0.293511746,0.291718179,1,1,-1
26,-17.5,-2.626524824,-6.25,2.320795941,3.929204059,-0.513906613,0.388617647,1,1,-1
2,-6,-4.133484643,-0.25,2.434241826,-2.184241826,0.384431209,0.44621356,0,0,-1
4,-5,5.932804573,-6.25,3.448998173,2.801001827,-0.289475242,0.537018612,0,0,-1
330.5,-375.5,-11.15145523,-6.25,3.703310805,2.546689195,-0.532305259,0.269996652,1,1,-1
-6,3,-3.778646523,-3,5.312617974,-2.312617974,-1.277323414,0.31826714,1,0,-1
-23.16666667,8.666666667,-7.8020867,-3.75,3.777944386,-0.027944386,-0.727014999,0.365185611,1,0,-1
63.5,-39.5,-3.863442201,-5.75,3.373142991,2.376857009,-0.174285646,0.387778908,1,1,-1
11.16666667,3.833333333,-2.364022071,-5.5,5.761303031,-0.261303031,-0.65724206,0.343822533,1,1,-1
11.66666667,-3.666666667,13.30340614,-5.5,3.060850104,2.439149896,-0.169715886,0.649222969,-1,1,-1
5.5,-0.5,0.098221174,-7,7.911083581,-0.911083581,-1.273513351,0.392926549,1,0,-1
9.166666667,-9.666666667,-3.736996153,-7.25,-1.00694266,8.25694266,-1.535311558,0.440406898,0,0,-1
-1,-0.5,-1.744086704,-1,3.376022911,-2.376022911,-0.484122918,0.421484055,0,0,-1
2.166666667,13.33333333,-33.15692629,3.5,4.738623988,-8.238623988,-0.134073827,0.292300356,1,0,-1
15.33333333,-9.333333333,-1.104874166,-0.5,3.248074716,-2.748074716,-0.967300648,0.440136103,0,1,-1
-4.166666667,-1.833333333,1.803971266,-4.25,6.847554429,-2.597554429,-0.536253275,0.423266638,0,0,-1
27.83333333,-6.333333333,-1.255617715,-4,2.874241387,1.125758613,-0.896065951,0.418910011,0,1,-1
